	bitscore
16140	657.0
16141	657.0
16142	657.0
16143	657.0
16144	657.0
16145	657.0
16146	657.0
16147	657.0
16148	657.0
16149	657.0
16150	658.0
16151	658.0
16152	658.0
16153	658.0
16154	658.0
16155	658.0
16156	658.0
16157	658.0
16158	658.0
16159	658.0
16160	658.0
16161	658.0
16162	658.0
16163	659.0
16164	659.0
16165	659.0
16166	659.0
16167	659.0
16168	659.0
16169	659.0
16170	659.0
16171	659.0
16172	659.0
16173	659.0
16174	659.0
16175	659.0
16176	659.0
16177	659.0
16178	659.0
16179	659.0
16180	659.0
16181	659.0
16182	659.0
16183	659.0
16184	659.0
16185	659.0
16186	659.0
16187	659.0
16188	660.0
16189	660.0
16190	660.0
16191	660.0
16192	660.0
16193	660.0
16194	660.0
16195	660.0
16196	660.0
16197	660.0
16198	660.0
16199	660.0
16200	660.0
16201	660.0
16202	660.0
16203	660.0
16204	660.0
16205	660.0
16206	660.0
16207	660.0
16208	660.0
16209	660.0
16210	660.0
16211	660.0
16212	660.0
16213	660.0
16214	660.0
16215	660.0
16216	661.0
16217	661.0
16218	661.0
16219	661.0
16220	661.0
16221	661.0
16222	661.0
16223	661.0
16224	661.0
16225	661.0
16226	661.0
16227	661.0
16228	661.0
16229	661.0
16230	661.0
16231	661.0
16232	661.0
16233	661.0
16234	661.0
16235	661.0
16236	661.0
16237	661.0
16238	661.0
16239	661.0
16240	661.0
16241	661.0
16242	661.0
16243	661.0
16244	661.0
16245	661.0
16246	661.0
16247	661.0
16248	662.0
16249	662.0
16250	662.0
16251	662.0
16252	662.0
16253	662.0
16254	662.0
16255	662.0
16256	662.0
16257	662.0
16258	662.0
16259	662.0
16260	662.0
16261	662.0
16262	662.0
16263	662.0
16264	662.0
16265	662.0
16266	662.0
16267	662.0
16268	662.0
16269	662.0
16270	662.0
16271	662.0
16272	662.0
16273	662.0
16274	662.0
16275	662.0
16276	662.0
16277	662.0
16278	662.0
16279	662.0
16280	662.0
16281	662.0
16282	662.0
16283	662.0
16284	662.0
16285	663.0
16286	663.0
16287	663.0
16288	663.0
16289	663.0
16290	663.0
16291	663.0
16292	663.0
16293	663.0
16294	663.0
16295	663.0
16296	663.0
16297	663.0
16298	663.0
16299	663.0
16300	663.0
16301	663.0
16302	663.0
16303	664.0
16304	664.0
16305	664.0
16306	664.0
16307	664.0
16308	664.0
16309	664.0
16310	664.0
16311	664.0
16312	664.0
16313	664.0
16314	664.0
16315	664.0
16316	664.0
16317	664.0
16318	664.0
16319	664.0
16320	664.0
16321	664.0
16322	664.0
16323	664.0
16324	664.0
16325	664.0
16326	664.0
16327	664.0
16328	664.0
16329	664.0
16330	665.0
16331	665.0
16332	665.0
16333	665.0
16334	665.0
16335	665.0
16336	665.0
16337	665.0
16338	665.0
16339	665.0
16340	665.0
16341	665.0
16342	665.0
16343	665.0
16344	665.0
16345	665.0
16346	665.0
16347	665.0
16348	665.0
16349	665.0
16350	665.0
16351	666.0
16352	666.0
16353	666.0
16354	666.0
16355	666.0
16356	666.0
16357	666.0
16358	666.0
16359	666.0
16360	666.0
16361	666.0
16362	666.0
16363	666.0
16364	667.0
16365	667.0
16366	667.0
16367	667.0
16368	667.0
16369	667.0
16370	667.0
16371	667.0
16372	667.0
16373	667.0
16374	667.0
16375	667.0
16376	667.0
16377	667.0
16378	667.0
16379	667.0
16380	667.0
16381	667.0
16382	667.0
16383	667.0
16384	667.0
16385	667.0
16386	667.0
16387	668.0
16388	668.0
16389	668.0
16390	668.0
16391	668.0
16392	668.0
16393	668.0
16394	668.0
16395	668.0
16396	668.0
16397	668.0
16398	668.0
16399	668.0
16400	668.0
16401	668.0
16402	668.0
16403	668.0
16404	668.0
16405	669.0
16406	669.0
16407	669.0
16408	669.0
16409	669.0
16410	669.0
16411	669.0
16412	669.0
16413	669.0
16414	669.0
16415	669.0
16416	669.0
16417	669.0
16418	669.0
16419	669.0
16420	669.0
16421	669.0
16422	669.0
16423	670.0
16424	670.0
16425	670.0
16426	670.0
16427	670.0
16428	670.0
16429	670.0
16430	670.0
16431	670.0
16432	670.0
16433	671.0
16434	671.0
16435	671.0
16436	671.0
16437	671.0
16438	671.0
16439	671.0
16440	671.0
16441	671.0
16442	671.0
16443	671.0
16444	671.0
16445	671.0
16446	671.0
16447	671.0
16448	671.0
16449	671.0
16450	671.0
16451	671.0
16452	671.0
16453	672.0
16454	672.0
16455	672.0
16456	672.0
16457	672.0
16458	672.0
16459	672.0
16460	672.0
16461	672.0
16462	672.0
16463	672.0
16464	672.0
16465	672.0
16466	672.0
16467	672.0
16468	672.0
16469	672.0
16470	672.0
16471	672.0
16472	672.0
16473	672.0
16474	672.0
16475	672.0
16476	672.0
16477	673.0
16478	673.0
16479	673.0
16480	673.0
16481	673.0
16482	673.0
16483	674.0
16484	674.0
16485	674.0
16486	674.0
16487	674.0
16488	674.0
16489	674.0
16490	674.0
16491	674.0
16492	674.0
16493	674.0
16494	674.0
16495	674.0
16496	674.0
16497	674.0
16498	674.0
16499	675.0
16500	675.0
16501	675.0
16502	675.0
16503	675.0
16504	675.0
16505	675.0
16506	675.0
16507	675.0
16508	675.0
16509	676.0
16510	676.0
16511	676.0
16512	676.0
16513	676.0
16514	676.0
16515	676.0
16516	676.0
16517	676.0
16518	676.0
16519	676.0
16520	676.0
16521	676.0
16522	676.0
16523	676.0
16524	676.0
16525	676.0
16526	676.0
16527	676.0
16528	676.0
16529	676.0
16530	676.0
16531	676.0
16532	676.0
16533	676.0
16534	676.0
16535	676.0
16536	676.0
16537	676.0
16538	676.0
16539	677.0
16540	677.0
16541	677.0
16542	677.0
16543	677.0
16544	677.0
16545	677.0
16546	677.0
16547	677.0
16548	677.0
16549	677.0
16550	677.0
16551	677.0
16552	677.0
16553	677.0
16554	677.0
16555	677.0
16556	677.0
16557	677.0
16558	677.0
16559	677.0
16560	677.0
16561	677.0
16562	677.0
16563	677.0
16564	677.0
16565	678.0
16566	678.0
16567	678.0
16568	678.0
16569	678.0
16570	678.0
16571	678.0
16572	678.0
16573	679.0
16574	679.0
16575	679.0
16576	679.0
16577	679.0
16578	679.0
16579	679.0
16580	679.0
16581	679.0
16582	679.0
16583	679.0
16584	679.0
16585	679.0
16586	679.0
16587	679.0
16588	680.0
16589	680.0
16590	680.0
16591	680.0
16592	680.0
16593	680.0
16594	680.0
16595	680.0
16596	680.0
16597	680.0
16598	680.0
16599	680.0
16600	681.0
16601	681.0
16602	681.0
16603	681.0
16604	681.0
16605	681.0
16606	681.0
16607	681.0
16608	681.0
16609	681.0
16610	681.0
16611	681.0
16612	681.0
16613	681.0
16614	681.0
16615	681.0
16616	681.0
16617	681.0
16618	681.0
16619	681.0
16620	682.0
16621	682.0
16622	682.0
16623	682.0
16624	682.0
16625	682.0
16626	682.0
16627	682.0
16628	682.0
16629	682.0
16630	682.0
16631	682.0
16632	682.0
16633	682.0
16634	682.0
16635	682.0
16636	682.0
16637	682.0
16638	682.0
16639	682.0
16640	682.0
16641	683.0
16642	683.0
16643	683.0
16644	683.0
16645	683.0
16646	683.0
16647	683.0
16648	683.0
16649	683.0
16650	683.0
16651	683.0
16652	683.0
16653	683.0
16654	683.0
16655	683.0
16656	684.0
16657	684.0
16658	684.0
16659	684.0
16660	684.0
16661	684.0
16662	684.0
16663	684.0
16664	684.0
16665	684.0
16666	684.0
16667	684.0
16668	684.0
16669	684.0
16670	684.0
16671	684.0
16672	684.0
16673	684.0
16674	684.0
16675	684.0
16676	685.0
16677	685.0
16678	685.0
16679	685.0
16680	685.0
16681	685.0
16682	685.0
16683	685.0
16684	685.0
16685	685.0
16686	685.0
16687	685.0
16688	686.0
16689	686.0
16690	686.0
16691	686.0
16692	686.0
16693	686.0
16694	686.0
16695	686.0
16696	686.0
16697	686.0
16698	686.0
16699	686.0
16700	686.0
16701	686.0
16702	687.0
16703	687.0
16704	687.0
16705	687.0
16706	687.0
16707	687.0
16708	687.0
16709	687.0
16710	687.0
16711	687.0
16712	687.0
16713	687.0
16714	687.0
16715	687.0
16716	687.0
16717	687.0
16718	687.0
16719	687.0
16720	688.0
16721	688.0
16722	688.0
16723	688.0
16724	688.0
16725	688.0
16726	688.0
16727	688.0
16728	688.0
16729	688.0
16730	688.0
16731	688.0
16732	688.0
16733	688.0
16734	688.0
16735	689.0
16736	689.0
16737	689.0
16738	689.0
16739	689.0
16740	689.0
16741	689.0
16742	689.0
16743	689.0
16744	689.0
16745	689.0
16746	689.0
16747	689.0
16748	689.0
16749	689.0
16750	689.0
16751	689.0
16752	689.0
16753	689.0
16754	689.0
16755	690.0
16756	690.0
16757	690.0
16758	690.0
16759	690.0
16760	690.0
16761	690.0
16762	690.0
16763	690.0
16764	690.0
16765	690.0
16766	690.0
16767	690.0
16768	691.0
16769	691.0
16770	691.0
16771	691.0
16772	691.0
16773	691.0
16774	691.0
16775	691.0
16776	691.0
16777	691.0
16778	692.0
16779	692.0
16780	692.0
16781	692.0
16782	692.0
16783	692.0
16784	692.0
16785	692.0
16786	692.0
16787	692.0
16788	692.0
16789	692.0
16790	692.0
16791	692.0
16792	692.0
16793	693.0
16794	693.0
16795	693.0
16796	693.0
16797	693.0
16798	693.0
16799	693.0
16800	693.0
16801	693.0
16802	693.0
16803	694.0
16804	694.0
16805	694.0
16806	694.0
16807	694.0
16808	694.0
16809	694.0
16810	694.0
16811	694.0
16812	694.0
16813	694.0
16814	694.0
16815	694.0
16816	694.0
16817	694.0
16818	694.0
16819	695.0
16820	695.0
16821	695.0
16822	695.0
16823	695.0
16824	695.0
16825	695.0
16826	695.0
16827	695.0
16828	695.0
16829	695.0
16830	695.0
16831	696.0
16832	696.0
16833	696.0
16834	696.0
16835	696.0
16836	696.0
16837	696.0
16838	696.0
16839	696.0
16840	696.0
16841	696.0
16842	696.0
16843	696.0
16844	696.0
16845	696.0
16846	696.0
16847	696.0
16848	696.0
16849	696.0
16850	696.0
16851	696.0
16852	696.0
16853	696.0
16854	696.0
16855	697.0
16856	697.0
16857	697.0
16858	697.0
16859	697.0
16860	697.0
16861	697.0
16862	697.0
16863	697.0
16864	697.0
16865	697.0
16866	697.0
16867	697.0
16868	697.0
16869	697.0
16870	698.0
16871	698.0
16872	698.0
16873	698.0
16874	698.0
16875	698.0
16876	698.0
16877	699.0
16878	699.0
16879	699.0
16880	699.0
16881	699.0
16882	699.0
16883	699.0
16884	699.0
16885	699.0
16886	699.0
16887	699.0
16888	699.0
16889	699.0
16890	699.0
16891	699.0
16892	699.0
16893	699.0
16894	699.0
16895	699.0
16896	699.0
16897	699.0
16898	699.0
16899	700.0
16900	700.0
16901	700.0
16902	700.0
16903	700.0
16904	700.0
16905	700.0
16906	700.0
16907	700.0
16908	700.0
16909	700.0
16910	700.0
16911	701.0
16912	701.0
16913	701.0
16914	701.0
16915	701.0
16916	701.0
16917	701.0
16918	701.0
16919	701.0
16920	701.0
16921	701.0
16922	701.0
16923	701.0
16924	701.0
16925	701.0
16926	701.0
16927	701.0
16928	701.0
16929	701.0
16930	701.0
16931	701.0
16932	701.0
16933	701.0
16934	701.0
16935	701.0
16936	701.0
16937	701.0
16938	702.0
16939	702.0
16940	702.0
16941	702.0
16942	702.0
16943	702.0
16944	702.0
16945	702.0
16946	702.0
16947	703.0
16948	703.0
16949	703.0
16950	703.0
16951	703.0
16952	703.0
16953	703.0
16954	703.0
16955	703.0
16956	703.0
16957	703.0
16958	703.0
16959	703.0
16960	703.0
16961	703.0
16962	703.0
16963	703.0
16964	704.0
16965	704.0
16966	704.0
16967	704.0
16968	704.0
16969	704.0
16970	704.0
16971	704.0
16972	704.0
16973	704.0
16974	704.0
16975	704.0
16976	704.0
16977	704.0
16978	704.0
16979	704.0
16980	704.0
16981	705.0
16982	705.0
16983	705.0
16984	705.0
16985	705.0
16986	705.0
16987	705.0
16988	705.0
16989	705.0
16990	705.0
16991	705.0
16992	705.0
16993	706.0
16994	706.0
16995	706.0
16996	706.0
16997	706.0
16998	706.0
16999	706.0
17000	706.0
17001	706.0
17002	706.0
17003	706.0
17004	706.0
17005	706.0
17006	706.0
17007	706.0
17008	706.0
17009	706.0
17010	706.0
17011	707.0
17012	707.0
17013	707.0
17014	707.0
17015	707.0
17016	707.0
17017	707.0
17018	707.0
17019	707.0
17020	707.0
17021	707.0
17022	707.0
17023	707.0
17024	707.0
17025	707.0
17026	707.0
17027	707.0
17028	708.0
17029	708.0
17030	708.0
17031	708.0
17032	708.0
17033	708.0
17034	708.0
17035	708.0
17036	708.0
17037	708.0
17038	708.0
17039	708.0
17040	709.0
17041	709.0
17042	709.0
17043	709.0
17044	709.0
17045	709.0
17046	709.0
17047	709.0
17048	709.0
17049	709.0
17050	709.0
17051	709.0
17052	709.0
17053	709.0
17054	709.0
17055	709.0
17056	709.0
17057	710.0
17058	710.0
17059	710.0
17060	710.0
17061	711.0
17062	711.0
17063	711.0
17064	711.0
17065	711.0
17066	711.0
17067	711.0
17068	711.0
17069	711.0
17070	711.0
17071	711.0
17072	711.0
17073	711.0
17074	711.0
17075	711.0
17076	711.0
17077	711.0
17078	711.0
17079	711.0
17080	711.0
17081	711.0
17082	711.0
17083	711.0
17084	712.0
17085	712.0
17086	712.0
17087	712.0
17088	712.0
17089	712.0
17090	712.0
17091	712.0
17092	712.0
17093	712.0
17094	712.0
17095	712.0
17096	712.0
17097	712.0
17098	712.0
17099	712.0
17100	712.0
17101	712.0
17102	712.0
17103	712.0
17104	712.0
17105	712.0
17106	713.0
17107	713.0
17108	713.0
17109	713.0
17110	713.0
17111	713.0
17112	713.0
17113	713.0
17114	713.0
17115	713.0
17116	714.0
17117	714.0
17118	714.0
17119	714.0
17120	714.0
17121	714.0
17122	714.0
17123	714.0
17124	714.0
17125	714.0
17126	714.0
17127	714.0
17128	714.0
17129	714.0
17130	714.0
17131	714.0
17132	714.0
17133	714.0
17134	714.0
17135	714.0
17136	714.0
17137	714.0
17138	714.0
17139	714.0
17140	714.0
17141	714.0
17142	714.0
17143	714.0
17144	714.0
17145	715.0
17146	715.0
17147	715.0
17148	715.0
17149	715.0
17150	715.0
17151	715.0
17152	715.0
17153	715.0
17154	715.0
17155	715.0
17156	716.0
17157	716.0
17158	716.0
17159	716.0
17160	716.0
17161	716.0
17162	716.0
17163	716.0
17164	716.0
17165	716.0
17166	716.0
17167	716.0
17168	716.0
17169	716.0
17170	716.0
17171	716.0
17172	716.0
17173	716.0
17174	716.0
17175	716.0
17176	716.0
17177	717.0
17178	717.0
17179	717.0
17180	717.0
17181	717.0
17182	717.0
17183	717.0
17184	717.0
17185	717.0
17186	717.0
17187	717.0
17188	717.0
17189	717.0
17190	717.0
17191	717.0
17192	717.0
17193	717.0
17194	717.0
17195	717.0
17196	717.0
17197	717.0
17198	717.0
17199	718.0
17200	718.0
17201	718.0
17202	718.0
17203	718.0
17204	718.0
17205	718.0
17206	718.0
17207	718.0
17208	718.0
17209	718.0
17210	718.0
17211	718.0
17212	718.0
17213	718.0
17214	718.0
17215	718.0
17216	718.0
17217	719.0
17218	719.0
17219	719.0
17220	719.0
17221	719.0
17222	719.0
17223	719.0
17224	719.0
17225	719.0
17226	719.0
17227	719.0
17228	719.0
17229	719.0
17230	719.0
17231	719.0
17232	719.0
17233	719.0
17234	719.0
17235	719.0
17236	719.0
17237	720.0
17238	720.0
17239	720.0
17240	720.0
17241	720.0
17242	720.0
17243	720.0
17244	720.0
17245	720.0
17246	720.0
17247	720.0
17248	720.0
17249	720.0
17250	720.0
17251	720.0
17252	720.0
17253	720.0
17254	721.0
17255	721.0
17256	721.0
17257	721.0
17258	721.0
17259	721.0
17260	721.0
17261	721.0
17262	721.0
17263	721.0
17264	721.0
17265	721.0
17266	721.0
17267	721.0
17268	721.0
17269	721.0
17270	721.0
17271	721.0
17272	721.0
17273	721.0
17274	721.0
17275	722.0
17276	722.0
17277	722.0
17278	722.0
17279	722.0
17280	722.0
17281	722.0
17282	722.0
17283	722.0
17284	722.0
17285	722.0
17286	723.0
17287	723.0
17288	723.0
17289	723.0
17290	723.0
17291	723.0
17292	723.0
17293	723.0
17294	723.0
17295	723.0
17296	723.0
17297	723.0
17298	723.0
17299	723.0
17300	723.0
17301	723.0
17302	723.0
17303	723.0
17304	723.0
17305	724.0
17306	724.0
17307	724.0
17308	724.0
17309	724.0
17310	724.0
17311	724.0
17312	724.0
17313	724.0
17314	724.0
17315	724.0
17316	724.0
17317	724.0
17318	724.0
17319	724.0
17320	724.0
17321	724.0
17322	724.0
17323	724.0
17324	724.0
17325	724.0
17326	725.0
17327	725.0
17328	725.0
17329	725.0
17330	725.0
17331	725.0
17332	725.0
17333	725.0
17334	725.0
17335	725.0
17336	725.0
17337	725.0
17338	726.0
17339	726.0
17340	726.0
17341	726.0
17342	726.0
17343	726.0
17344	726.0
17345	726.0
17346	726.0
17347	726.0
17348	726.0
17349	726.0
17350	726.0
17351	726.0
17352	726.0
17353	726.0
17354	726.0
17355	726.0
17356	726.0
17357	726.0
17358	726.0
17359	726.0
17360	727.0
17361	727.0
17362	727.0
17363	727.0
17364	727.0
17365	727.0
17366	727.0
17367	727.0
17368	727.0
17369	727.0
17370	727.0
17371	727.0
17372	727.0
17373	727.0
17374	728.0
17375	728.0
17376	728.0
17377	728.0
17378	728.0
17379	728.0
17380	728.0
17381	728.0
17382	728.0
17383	728.0
17384	728.0
17385	728.0
17386	728.0
17387	728.0
17388	728.0
17389	728.0
17390	728.0
17391	728.0
17392	728.0
17393	728.0
17394	728.0
17395	728.0
17396	728.0
17397	729.0
17398	729.0
17399	729.0
17400	729.0
17401	729.0
17402	729.0
17403	729.0
17404	729.0
17405	729.0
17406	729.0
17407	729.0
17408	729.0
17409	729.0
17410	729.0
17411	729.0
17412	729.0
17413	729.0
17414	730.0
17415	730.0
17416	730.0
17417	730.0
17418	730.0
17419	730.0
17420	730.0
17421	730.0
17422	730.0
17423	730.0
17424	730.0
17425	730.0
17426	730.0
17427	730.0
17428	731.0
17429	731.0
17430	731.0
17431	731.0
17432	731.0
17433	731.0
17434	731.0
17435	731.0
17436	731.0
17437	731.0
17438	731.0
17439	731.0
17440	731.0
17441	731.0
17442	731.0
17443	732.0
17444	732.0
17445	732.0
17446	732.0
17447	732.0
17448	732.0
17449	732.0
17450	732.0
17451	732.0
17452	732.0
17453	733.0
17454	733.0
17455	733.0
17456	733.0
17457	733.0
17458	733.0
17459	733.0
17460	733.0
17461	733.0
17462	733.0
17463	733.0
17464	733.0
17465	733.0
17466	733.0
17467	733.0
17468	734.0
17469	734.0
17470	734.0
17471	734.0
17472	734.0
17473	734.0
17474	734.0
17475	734.0
17476	734.0
17477	734.0
17478	734.0
17479	734.0
17480	734.0
17481	734.0
17482	734.0
17483	734.0
17484	735.0
17485	735.0
17486	735.0
17487	735.0
17488	735.0
17489	735.0
17490	735.0
17491	735.0
17492	736.0
17493	736.0
17494	736.0
17495	736.0
17496	736.0
17497	736.0
17498	736.0
17499	736.0
17500	736.0
17501	736.0
17502	736.0
17503	736.0
17504	736.0
17505	736.0
17506	736.0
17507	737.0
17508	737.0
17509	737.0
17510	737.0
17511	737.0
17512	737.0
17513	737.0
17514	737.0
17515	737.0
17516	737.0
17517	737.0
17518	737.0
17519	737.0
17520	737.0
17521	738.0
17522	738.0
17523	738.0
17524	738.0
17525	738.0
17526	738.0
17527	738.0
17528	738.0
17529	738.0
17530	738.0
17531	738.0
17532	738.0
17533	738.0
17534	738.0
17535	738.0
17536	738.0
17537	738.0
17538	738.0
17539	738.0
17540	739.0
17541	739.0
17542	739.0
17543	739.0
17544	739.0
17545	739.0
17546	739.0
17547	739.0
17548	739.0
17549	739.0
17550	739.0
17551	739.0
17552	739.0
17553	739.0
17554	739.0
17555	739.0
17556	739.0
17557	739.0
17558	739.0
17559	739.0
17560	739.0
17561	740.0
17562	740.0
17563	740.0
17564	740.0
17565	740.0
17566	740.0
17567	740.0
17568	740.0
17569	741.0
17570	741.0
17571	741.0
17572	741.0
17573	741.0
17574	741.0
17575	741.0
17576	741.0
17577	741.0
17578	741.0
17579	741.0
17580	741.0
17581	741.0
17582	741.0
17583	741.0
17584	741.0
17585	741.0
17586	741.0
17587	742.0
17588	742.0
17589	742.0
17590	742.0
17591	742.0
17592	742.0
17593	742.0
17594	742.0
17595	742.0
17596	742.0
17597	742.0
17598	742.0
17599	742.0
17600	743.0
17601	743.0
17602	743.0
17603	743.0
17604	743.0
17605	743.0
17606	743.0
17607	743.0
17608	743.0
17609	743.0
17610	743.0
17611	743.0
17612	743.0
17613	743.0
17614	743.0
17615	743.0
17616	743.0
17617	744.0
17618	744.0
17619	744.0
17620	744.0
17621	744.0
17622	744.0
17623	744.0
17624	744.0
17625	744.0
17626	744.0
17627	744.0
17628	744.0
17629	744.0
17630	744.0
17631	744.0
17632	744.0
17633	744.0
17634	744.0
17635	744.0
17636	744.0
17637	744.0
17638	744.0
17639	745.0
17640	745.0
17641	745.0
17642	745.0
17643	745.0
17644	745.0
17645	745.0
17646	745.0
17647	745.0
17648	745.0
17649	746.0
17650	746.0
17651	746.0
17652	746.0
17653	746.0
17654	746.0
17655	746.0
17656	746.0
17657	746.0
17658	746.0
17659	746.0
17660	746.0
17661	746.0
17662	746.0
17663	746.0
17664	746.0
17665	746.0
17666	746.0
17667	746.0
17668	746.0
17669	746.0
17670	746.0
17671	746.0
17672	746.0
17673	746.0
17674	746.0
17675	746.0
17676	746.0
17677	747.0
17678	747.0
17679	747.0
17680	747.0
17681	747.0
17682	747.0
17683	747.0
17684	748.0
17685	748.0
17686	748.0
17687	748.0
17688	748.0
17689	748.0
17690	748.0
17691	748.0
17692	748.0
17693	748.0
17694	748.0
17695	748.0
17696	748.0
17697	748.0
17698	748.0
17699	748.0
17700	748.0
17701	748.0
17702	748.0
17703	748.0
17704	749.0
17705	749.0
17706	749.0
17707	749.0
17708	749.0
17709	749.0
17710	749.0
17711	749.0
17712	749.0
17713	749.0
17714	749.0
17715	749.0
17716	749.0
17717	749.0
17718	749.0
17719	749.0
17720	749.0
17721	749.0
17722	749.0
17723	750.0
17724	750.0
17725	750.0
17726	750.0
17727	750.0
17728	750.0
17729	750.0
17730	750.0
17731	750.0
17732	750.0
17733	750.0
17734	750.0
17735	750.0
17736	751.0
17737	751.0
17738	751.0
17739	751.0
17740	751.0
17741	751.0
17742	751.0
17743	751.0
17744	751.0
17745	751.0
17746	751.0
17747	751.0
17748	751.0
17749	751.0
17750	751.0
17751	751.0
17752	751.0
17753	751.0
17754	751.0
17755	751.0
17756	751.0
17757	752.0
17758	752.0
17759	752.0
17760	752.0
17761	752.0
17762	752.0
17763	752.0
17764	752.0
17765	752.0
17766	752.0
17767	752.0
17768	752.0
17769	753.0
17770	753.0
17771	753.0
17772	753.0
17773	753.0
17774	753.0
17775	753.0
17776	753.0
17777	753.0
17778	753.0
17779	753.0
17780	753.0
17781	753.0
17782	753.0
17783	753.0
17784	753.0
17785	753.0
17786	753.0
17787	753.0
17788	753.0
17789	753.0
17790	753.0
17791	753.0
17792	753.0
17793	753.0
17794	753.0
17795	754.0
17796	754.0
17797	754.0
17798	754.0
17799	754.0
17800	754.0
17801	754.0
17802	754.0
17803	754.0
17804	754.0
17805	754.0
17806	754.0
17807	754.0
17808	754.0
17809	754.0
17810	754.0
17811	754.0
17812	754.0
17813	754.0
17814	754.0
17815	754.0
17816	754.0
17817	754.0
17818	755.0
17819	755.0
17820	755.0
17821	755.0
17822	755.0
17823	755.0
17824	756.0
17825	756.0
17826	756.0
17827	756.0
17828	756.0
17829	756.0
17830	756.0
17831	756.0
17832	756.0
17833	756.0
17834	756.0
17835	756.0
17836	756.0
17837	756.0
17838	757.0
17839	757.0
17840	757.0
17841	757.0
17842	757.0
17843	757.0
17844	757.0
17845	757.0
17846	757.0
17847	758.0
17848	758.0
17849	758.0
17850	758.0
17851	758.0
17852	758.0
17853	758.0
17854	758.0
17855	758.0
17856	758.0
17857	758.0
17858	758.0
17859	758.0
17860	758.0
17861	758.0
17862	758.0
17863	758.0
17864	758.0
17865	758.0
17866	758.0
17867	759.0
17868	759.0
17869	759.0
17870	759.0
17871	759.0
17872	759.0
17873	759.0
17874	759.0
17875	759.0
17876	759.0
17877	759.0
17878	759.0
17879	759.0
17880	759.0
17881	759.0
17882	759.0
17883	759.0
17884	759.0
17885	760.0
17886	760.0
17887	760.0
17888	760.0
17889	760.0
17890	760.0
